"district","year","week","tpr_district","tpr_status"
"Luuka District",2022,15,57.0833333333333,"5. 55-70%"
"Luuka District",2022,16,55.6,"5. 55-70%"
"Luuka District",2022,17,58.1666666666667,"5. 55-70%"
"Luuka District",2022,18,57.15,"5. 55-70%"
"Luuka District",2022,19,52.6833333333333,"4. 40-55%"
"Luuka District",2022,2,55.14,"5. 55-70%"
"Luuka District",2022,20,59.95,"5. 55-70%"
"Luuka District",2022,22,65.32,"5. 55-70%"
"Luuka District",2022,23,60.1333333333333,"5. 55-70%"
"Luuka District",2022,24,62.3857142857143,"5. 55-70%"
"Luuka District",2022,25,65.1714285714286,"5. 55-70%"
"Luuka District",2022,26,64.1333333333333,"5. 55-70%"
"Luuka District",2022,27,63.7833333333333,"5. 55-70%"
"Luuka District",2022,28,67.0666666666667,"5. 55-70%"
"Luuka District",2022,29,64.6,"5. 55-70%"
"Luuka District",2022,30,61.1,"5. 55-70%"
"Luuka District",2022,32,65.4833333333333,"5. 55-70%"
"Luuka District",2022,34,60.7333333333333,"5. 55-70%"
"Luuka District",2022,35,70.35,"6. >70%"
"Luuka District",2022,36,62.4375,"5. 55-70%"
"Luuka District",2022,37,64.4375,"5. 55-70%"
"Luuka District",2022,39,66.6571428571429,"5. 55-70%"
"Luuka District",2022,40,64.1125,"5. 55-70%"
"Luuka District",2022,41,61.25,"5. 55-70%"
"Luuka District",2022,42,62.8,"5. 55-70%"
"Luuka District",2022,44,64.175,"5. 55-70%"
"Luuka District",2022,45,62.06,"5. 55-70%"
"Luuka District",2022,47,60.25,"5. 55-70%"
"Luuka District",2022,48,54.9857142857143,"4. 40-55%"
"Luuka District",2022,49,61.175,"5. 55-70%"
"Luuka District",2022,5,64.2,"5. 55-70%"
"Luuka District",2022,50,63.1666666666667,"5. 55-70%"
"Luuka District",2022,6,64.9333333333333,"5. 55-70%"
"Luuka District",2022,7,58.2714285714286,"5. 55-70%"
"Luuka District",2022,8,61.0875,"5. 55-70%"
"Luuka District",2022,9,59.0571428571429,"5. 55-70%"
"Kampala District",2022,29,29.4061855670103,"3. 25-40%"
"Kapchorwa District",2022,26,35.7,"3. 25-40%"
"Kapchorwa District",2022,27,28.675,"3. 25-40%"
"Kapchorwa District",2022,30,19.2333333333333,"2. 10-25%"
"Kapchorwa District",2022,34,21,"2. 10-25%"
"Kapchorwa District",2022,41,38.9,"3. 25-40%"
"Kapchorwa District",2022,43,21.06,"2. 10-25%"
"Nwoya District",2022,1,57.8833333333333,"5. 55-70%"
"Nwoya District",2022,11,54.82,"4. 40-55%"
"Nwoya District",2022,12,52.5,"4. 40-55%"
"Nwoya District",2022,13,59.9285714285714,"5. 55-70%"
"Nwoya District",2022,14,68.8571428571429,"5. 55-70%"
"Nwoya District",2022,15,69.4833333333333,"5. 55-70%"
"Nwoya District",2022,16,71.3714285714286,"6. >70%"
"Nwoya District",2022,17,65.075,"5. 55-70%"
"Nwoya District",2022,18,64.55,"5. 55-70%"
"Nwoya District",2022,19,74.9666666666667,"6. >70%"
"Nwoya District",2022,2,70.2,"6. >70%"
"Nwoya District",2022,20,65.775,"5. 55-70%"
"Nwoya District",2022,21,76.84,"6. >70%"
"Nwoya District",2022,22,75.95,"6. >70%"
"Nwoya District",2022,23,72.9125,"6. >70%"
"Nwoya District",2022,24,78.4,"6. >70%"
"Nwoya District",2022,25,63.3166666666667,"5. 55-70%"
"Nwoya District",2022,27,81.15,"6. >70%"
"Nwoya District",2022,28,74.9285714285714,"6. >70%"
"Nwoya District",2022,29,72.0777777777778,"6. >70%"
"Nwoya District",2022,3,63.6,"5. 55-70%"
"Nwoya District",2022,30,73.675,"6. >70%"
"Nwoya District",2022,31,79,"6. >70%"
"Nwoya District",2022,32,72.56,"6. >70%"
"Nwoya District",2022,33,75.38,"6. >70%"
"Nwoya District",2022,34,79.7,"6. >70%"
"Nwoya District",2022,35,65.9571428571429,"5. 55-70%"
"Nwoya District",2022,36,57.1166666666667,"5. 55-70%"
"Nwoya District",2022,37,64.2166666666667,"5. 55-70%"
"Nwoya District",2022,38,51.2714285714286,"4. 40-55%"
"Nwoya District",2022,39,62.4,"5. 55-70%"
"Nwoya District",2022,4,63.2833333333333,"5. 55-70%"
"Nwoya District",2022,40,73.1333333333333,"6. >70%"
"Nwoya District",2022,41,62,"5. 55-70%"
"Nwoya District",2022,42,67.36,"5. 55-70%"
"Nwoya District",2022,43,58.8222222222222,"5. 55-70%"
"Nwoya District",2022,44,68.9125,"5. 55-70%"
"Nwoya District",2022,45,64.8875,"5. 55-70%"
"Nwoya District",2022,46,64.1714285714286,"5. 55-70%"
"Nwoya District",2022,47,73.5857142857143,"6. >70%"
"Nwoya District",2022,48,60.62,"5. 55-70%"
"Nwoya District",2022,49,70.4142857142857,"6. >70%"
"Nwoya District",2022,5,58.0142857142857,"5. 55-70%"
"Nwoya District",2022,50,67.4666666666667,"5. 55-70%"
"Nwoya District",2022,51,63.42,"5. 55-70%"
"Nwoya District",2022,52,58.4111111111111,"5. 55-70%"
"Nwoya District",2022,7,56.05,"5. 55-70%"
"Nwoya District",2022,8,52.16,"4. 40-55%"
"Nwoya District",2022,9,61.575,"5. 55-70%"
"Butaleja District",2022,16,51.2142857142857,"4. 40-55%"
"Butaleja District",2022,17,61.3333333333333,"5. 55-70%"
"Butaleja District",2022,18,60.8333333333333,"5. 55-70%"
"Butaleja District",2022,19,63.3666666666667,"5. 55-70%"
"Butaleja District",2022,21,63.5,"5. 55-70%"
"Butaleja District",2022,22,73.525,"6. >70%"
"Butaleja District",2022,23,69.6,"5. 55-70%"
"Butaleja District",2022,29,59.2,"5. 55-70%"
"Butaleja District",2022,38,65.875,"5. 55-70%"
"Butaleja District",2022,40,68.4166666666667,"5. 55-70%"
"Butaleja District",2022,42,76.82,"6. >70%"
"Butaleja District",2022,43,71.55,"6. >70%"
"Butaleja District",2022,47,85.2,"6. >70%"
"Butaleja District",2022,49,74.875,"6. >70%"
"Butaleja District",2022,50,60.8,"5. 55-70%"
"Butaleja District",2022,51,73.5,"6. >70%"
"Butaleja District",2022,52,75.9333333333333,"6. >70%"
"Butaleja District",2022,8,62.9666666666667,"5. 55-70%"
"Butaleja District",2022,9,69.5,"5. 55-70%"
"Mukono District",2022,1,33.2461538461538,"3. 25-40%"
"Mukono District",2022,10,30.8,"3. 25-40%"
"Mukono District",2022,11,33.5909090909091,"3. 25-40%"
"Mukono District",2022,12,36.9375,"3. 25-40%"
"Mukono District",2022,13,34.0125,"3. 25-40%"
"Mukono District",2022,14,34.8125,"3. 25-40%"
"Mukono District",2022,17,43.1928571428571,"4. 40-55%"
"Mukono District",2022,18,38.3705882352941,"3. 25-40%"
"Mukono District",2022,19,36.3166666666667,"3. 25-40%"
"Mukono District",2022,20,34.5545454545455,"3. 25-40%"
"Mukono District",2022,21,38.1071428571429,"3. 25-40%"
"Mukono District",2022,22,40.05625,"4. 40-55%"
"Mukono District",2022,23,38.7210526315789,"3. 25-40%"
"Mukono District",2022,24,39.46875,"3. 25-40%"
"Mukono District",2022,27,41.4588235294118,"4. 40-55%"
"Mukono District",2022,28,39.3588235294118,"3. 25-40%"
"Mukono District",2022,29,43.8882352941176,"4. 40-55%"
"Mukono District",2022,3,44.5454545454545,"4. 40-55%"
"Mukono District",2022,30,35.825,"3. 25-40%"
"Mukono District",2022,31,41.8666666666667,"4. 40-55%"
"Mukono District",2022,32,38.4307692307692,"3. 25-40%"
"Mukono District",2022,33,38.6066666666667,"3. 25-40%"
"Mukono District",2022,34,36.3631578947368,"3. 25-40%"
"Mukono District",2022,35,39.3588235294118,"3. 25-40%"
"Mukono District",2022,36,38.2214285714286,"3. 25-40%"
"Mukono District",2022,37,39.8722222222222,"3. 25-40%"
"Mukono District",2022,38,40.5789473684211,"4. 40-55%"
"Mukono District",2022,39,39.9529411764706,"3. 25-40%"
"Mukono District",2022,4,43,"4. 40-55%"
"Mukono District",2022,40,40.7888888888889,"4. 40-55%"
"Mukono District",2022,41,37.8117647058824,"3. 25-40%"
"Mukono District",2022,42,34.4933333333333,"3. 25-40%"
"Mukono District",2022,43,39.1642857142857,"3. 25-40%"
"Mukono District",2022,44,39.4454545454545,"3. 25-40%"
"Mukono District",2022,45,36.9,"3. 25-40%"
"Mukono District",2022,46,35.6363636363636,"3. 25-40%"
"Mukono District",2022,47,38.46875,"3. 25-40%"
"Mukono District",2022,48,33.4789473684211,"3. 25-40%"
"Mukono District",2022,49,34.8333333333333,"3. 25-40%"
"Mukono District",2022,5,34.4692307692308,"3. 25-40%"
"Mukono District",2022,51,39.15,"3. 25-40%"
"Mukono District",2022,7,37.8615384615385,"3. 25-40%"
"Mukono District",2022,8,31.8266666666667,"3. 25-40%"
"Mukono District",2022,9,32.5818181818182,"3. 25-40%"
"Kampala District",2022,33,27.6093457943925,"3. 25-40%"
"Kampala District",2022,38,28.2479591836735,"3. 25-40%"
"Kampala District",2022,7,14.3769230769231,"2. 10-25%"
"Bushenyi District",2022,1,24.75,"2. 10-25%"
"Bushenyi District",2022,11,25.125,"3. 25-40%"
"Bushenyi District",2022,12,21.3166666666667,"2. 10-25%"
"Bushenyi District",2022,37,27.9285714285714,"3. 25-40%"
"Bushenyi District",2022,46,27.5666666666667,"3. 25-40%"
"Bushenyi District",2022,47,33.825,"3. 25-40%"
"Bushenyi District",2022,48,28.1166666666667,"3. 25-40%"
"Bushenyi District",2022,49,23.3571428571429,"2. 10-25%"
"Bushenyi District",2022,5,29.9,"3. 25-40%"
"Bushenyi District",2022,50,32.9333333333333,"3. 25-40%"
"Bushenyi District",2022,51,21.3,"2. 10-25%"
"Bushenyi District",2022,52,34.05,"3. 25-40%"
"Bushenyi District",2022,6,34.25,"3. 25-40%"
"Bushenyi District",2022,7,32.5166666666667,"3. 25-40%"
"Bushenyi District",2022,8,38.8571428571429,"3. 25-40%"
"Bushenyi District",2022,9,37.8571428571429,"3. 25-40%"
"Lamwo District",2022,1,45.7833333333333,"4. 40-55%"
"Lamwo District",2022,10,48.05,"4. 40-55%"
"Lamwo District",2022,11,46.54,"4. 40-55%"
"Lamwo District",2022,12,46.75,"4. 40-55%"
"Lamwo District",2022,13,42.875,"4. 40-55%"
"Lamwo District",2022,15,28.75,"3. 25-40%"
"Lamwo District",2022,17,49.02,"4. 40-55%"
"Lamwo District",2022,18,53.3166666666667,"4. 40-55%"
"Lamwo District",2022,19,57.875,"5. 55-70%"
"Lamwo District",2022,2,57.08,"5. 55-70%"
"Lamwo District",2022,20,63,"5. 55-70%"
"Lamwo District",2022,21,60.1,"5. 55-70%"
"Lamwo District",2022,22,62.825,"5. 55-70%"
"Lamwo District",2022,23,70.86,"6. >70%"
"Lamwo District",2022,24,75.08,"6. >70%"
"Lamwo District",2022,25,73.0714285714286,"6. >70%"
"Lamwo District",2022,26,72.55,"6. >70%"
"Lamwo District",2022,28,68.9666666666667,"5. 55-70%"
"Lamwo District",2022,3,54.3333333333333,"4. 40-55%"
"Lamwo District",2022,31,72.9833333333333,"6. >70%"
"Lamwo District",2022,32,68.54,"5. 55-70%"
"Lamwo District",2022,34,73.1833333333333,"6. >70%"
"Lamwo District",2022,35,64.7285714285714,"5. 55-70%"
"Lamwo District",2022,36,67.6142857142857,"5. 55-70%"
"Lamwo District",2022,39,68.25,"5. 55-70%"
"Lamwo District",2022,4,54.9166666666667,"4. 40-55%"
"Lamwo District",2022,40,65.65,"5. 55-70%"
"Lamwo District",2022,41,64.8714285714286,"5. 55-70%"
"Lamwo District",2022,42,71.1166666666667,"6. >70%"
"Lamwo District",2022,43,74.725,"6. >70%"
"Lamwo District",2022,45,67.325,"5. 55-70%"
"Lamwo District",2022,47,58.0166666666667,"5. 55-70%"
"Lamwo District",2022,48,67.16,"5. 55-70%"
"Lamwo District",2022,49,61.36,"5. 55-70%"
"Lamwo District",2022,5,44.2714285714286,"4. 40-55%"
"Lamwo District",2022,51,62.7,"5. 55-70%"
"Lamwo District",2022,52,58,"5. 55-70%"
"Lamwo District",2022,6,42.7142857142857,"4. 40-55%"
"Lamwo District",2022,7,47.675,"4. 40-55%"
"Lamwo District",2022,8,50.54,"4. 40-55%"
"Lamwo District",2022,9,42.56,"4. 40-55%"
"Pallisa District",2022,1,68.6714285714286,"5. 55-70%"
"Pallisa District",2022,2,62.18,"5. 55-70%"
"Pallisa District",2022,26,57.68,"5. 55-70%"
"Pallisa District",2022,3,62.3666666666667,"5. 55-70%"
"Pallisa District",2022,4,57.7333333333333,"5. 55-70%"
"Pallisa District",2022,6,60.3625,"5. 55-70%"
"Kabarole District",2022,1,60.4,"5. 55-70%"
"Kabarole District",2022,3,42.15,"4. 40-55%"
"Kabarole District",2022,30,45.7857142857143,"4. 40-55%"
"Kabarole District",2022,32,57.1,"5. 55-70%"
"Kabarole District",2022,34,64.5666666666667,"5. 55-70%"
"Kabarole District",2022,38,51.5666666666667,"4. 40-55%"
"Kabarole District",2022,40,56.9,"5. 55-70%"
"Kabarole District",2022,5,43.8,"4. 40-55%"
"Kabarole District",2022,6,41.675,"4. 40-55%"
"Kabarole District",2022,7,34.075,"3. 25-40%"
"Kabarole District",2022,8,32.825,"3. 25-40%"
"Kamwenge District",2022,10,38.3777777777778,"3. 25-40%"
"Kamwenge District",2022,12,36.6125,"3. 25-40%"
"Kamwenge District",2022,17,48.1666666666667,"4. 40-55%"
"Kamwenge District",2022,18,47.5166666666667,"4. 40-55%"
"Kamwenge District",2022,29,51.4375,"4. 40-55%"
"Kamwenge District",2022,35,40.4,"4. 40-55%"
"Kamwenge District",2022,36,51.725,"4. 40-55%"
"Kamwenge District",2022,37,53.6666666666667,"4. 40-55%"
"Kamwenge District",2022,4,53.15,"4. 40-55%"
"Kamwenge District",2022,41,56.3375,"5. 55-70%"
"Kamwenge District",2022,5,44.6166666666667,"4. 40-55%"
"Kamwenge District",2022,52,58.04,"5. 55-70%"
"Kalaki District",2022,10,55.9,"5. 55-70%"
"Kalaki District",2022,11,62.3,"5. 55-70%"
"Kalaki District",2022,15,56.6333333333333,"5. 55-70%"
"Kalaki District",2022,16,63.9833333333333,"5. 55-70%"
"Kalaki District",2022,18,60.05,"5. 55-70%"
"Kalaki District",2022,20,67.625,"5. 55-70%"
"Kalaki District",2022,24,71.4333333333333,"6. >70%"
"Kalaki District",2022,26,70.475,"6. >70%"
"Kalaki District",2022,27,81.64,"6. >70%"
"Kalaki District",2022,29,76.3,"6. >70%"
"Kalaki District",2022,35,78.18,"6. >70%"
"Kalaki District",2022,36,71.24,"6. >70%"
"Kalaki District",2022,37,65.4,"5. 55-70%"
"Kalaki District",2022,38,56.1666666666667,"5. 55-70%"
"Kalaki District",2022,39,63.5,"5. 55-70%"
"Kalaki District",2022,40,79.9,"6. >70%"
"Kalaki District",2022,41,66.48,"5. 55-70%"
"Kalaki District",2022,43,81.1666666666667,"6. >70%"
"Kalaki District",2022,44,62.22,"5. 55-70%"
"Kalaki District",2022,45,66.6,"5. 55-70%"
"Kalaki District",2022,47,63.5,"5. 55-70%"
"Kalaki District",2022,48,58.85,"5. 55-70%"
"Kalaki District",2022,5,52.9,"4. 40-55%"
"Kalaki District",2022,52,67.475,"5. 55-70%"
"Kalaki District",2022,6,60.32,"5. 55-70%"
"Kalaki District",2022,7,59.325,"5. 55-70%"
"Katakwi District",2022,38,66.3375,"5. 55-70%"
"Katakwi District",2022,45,47.92,"4. 40-55%"
"Wakiso District",2022,11,22.9285714285714,"2. 10-25%"
"Wakiso District",2022,13,18.9875,"2. 10-25%"
"Wakiso District",2022,24,38.5555555555556,"3. 25-40%"
"Wakiso District",2022,25,27.74,"3. 25-40%"
"Wakiso District",2022,27,29.4758620689655,"3. 25-40%"
"Wakiso District",2022,52,33.30625,"3. 25-40%"
"Wakiso District",2022,8,29.112,"3. 25-40%"
"Wakiso District",2022,9,23.5115384615385,"2. 10-25%"
"Mbale City",2022,18,36.1066666666667,"3. 25-40%"
"Mbale City",2022,31,43.2428571428571,"4. 40-55%"
"Mbale City",2022,34,36.95,"3. 25-40%"
"Mbale City",2022,35,40.3944444444444,"4. 40-55%"
"Mbale City",2022,44,38.18,"3. 25-40%"
"Mbale City",2022,49,37.18,"3. 25-40%"
"Mbale City",2022,50,38.9263157894737,"3. 25-40%"
"Mbale City",2022,9,29.31875,"3. 25-40%"
"Mpigi District",2022,23,38.45,"3. 25-40%"
"Mpigi District",2022,25,40.9875,"4. 40-55%"
"Mpigi District",2022,40,46.6,"4. 40-55%"
"Mpigi District",2022,41,46.23125,"4. 40-55%"
"Mpigi District",2022,42,51.5076923076923,"4. 40-55%"
"Mpigi District",2022,43,50.8,"4. 40-55%"
"Mpigi District",2022,47,56.4769230769231,"5. 55-70%"
"Mpigi District",2022,48,56.2533333333333,"5. 55-70%"
"Mpigi District",2022,49,52.4470588235294,"4. 40-55%"
"Mpigi District",2022,50,52.2153846153846,"4. 40-55%"
"Mpigi District",2022,51,54.7866666666667,"4. 40-55%"
"Mpigi District",2022,52,54.75,"4. 40-55%"
"Kanungu District",2022,1,24.7625,"2. 10-25%"
"Kanungu District",2022,14,30.55,"3. 25-40%"
"Kanungu District",2022,2,37.0142857142857,"3. 25-40%"
"Kanungu District",2022,23,26.7166666666667,"3. 25-40%"
"Kanungu District",2022,24,22.5,"2. 10-25%"
"Kanungu District",2022,25,26.975,"3. 25-40%"
"Kanungu District",2022,26,30.1,"3. 25-40%"
"Kanungu District",2022,27,26.5857142857143,"3. 25-40%"
"Kanungu District",2022,3,29.9833333333333,"3. 25-40%"
"Kanungu District",2022,31,25.4,"3. 25-40%"
"Kanungu District",2022,33,35.7125,"3. 25-40%"
"Kanungu District",2022,35,36.1571428571429,"3. 25-40%"
"Kanungu District",2022,37,36.6428571428571,"3. 25-40%"
"Kanungu District",2022,38,30.5428571428571,"3. 25-40%"
"Kanungu District",2022,39,36.2428571428571,"3. 25-40%"
"Kanungu District",2022,4,42.8833333333333,"4. 40-55%"
"Kanungu District",2022,41,40.74,"4. 40-55%"
"Kanungu District",2022,44,39.78,"3. 25-40%"
"Kanungu District",2022,47,29.8,"3. 25-40%"
"Kanungu District",2022,48,44.45,"4. 40-55%"
"Kanungu District",2022,49,40.5428571428571,"4. 40-55%"
"Kanungu District",2022,50,36.7111111111111,"3. 25-40%"
"Kanungu District",2022,52,33.6375,"3. 25-40%"
"Kanungu District",2022,6,33.1666666666667,"3. 25-40%"
"Kanungu District",2022,7,32.8,"3. 25-40%"
"Kanungu District",2022,8,35.675,"3. 25-40%"
"Wakiso District",2022,32,29.375,"3. 25-40%"
"Wakiso District",2022,33,32.9325,"3. 25-40%"
"Namisindwa District",2022,21,63.6,"5. 55-70%"
"Namisindwa District",2022,30,56.95,"5. 55-70%"
"Namisindwa District",2022,33,66.1666666666667,"5. 55-70%"
"Namisindwa District",2022,34,55.0166666666667,"5. 55-70%"
"Namisindwa District",2022,36,57.6666666666667,"5. 55-70%"
"Namisindwa District",2022,37,52.7333333333333,"4. 40-55%"
"Namisindwa District",2022,5,64.8333333333333,"5. 55-70%"
"Bukedea District",2022,11,45.1,"4. 40-55%"
"Bukedea District",2022,14,64.4,"5. 55-70%"
"Bukedea District",2022,2,75.6,"6. >70%"
"Bukedea District",2022,3,69.5,"5. 55-70%"
"Bukedea District",2022,30,67.625,"5. 55-70%"
"Bukedea District",2022,35,61.5666666666667,"5. 55-70%"
"Bukedea District",2022,4,61.9,"5. 55-70%"
"Bukedea District",2022,41,64.3,"5. 55-70%"
"Bukedea District",2022,47,60.2,"5. 55-70%"
"Bukedea District",2022,6,60.3,"5. 55-70%"
"Bukedea District",2022,8,44.45,"4. 40-55%"
"Kitgum District",2022,10,46.4555555555556,"4. 40-55%"
"Kitgum District",2022,11,46.5666666666667,"4. 40-55%"
"Kitgum District",2022,12,35.4125,"3. 25-40%"
"Kitgum District",2022,13,26.56,"3. 25-40%"
"Kitgum District",2022,14,21.3875,"2. 10-25%"
"Kitgum District",2022,16,36.9,"3. 25-40%"
"Kitgum District",2022,18,59.2125,"5. 55-70%"
"Kitgum District",2022,19,55.93,"5. 55-70%"
"Kitgum District",2022,20,53.9166666666667,"4. 40-55%"
"Kitgum District",2022,21,54.1333333333333,"4. 40-55%"
"Kitgum District",2022,22,58.3111111111111,"5. 55-70%"
"Kitgum District",2022,25,52.76,"4. 40-55%"
"Kitgum District",2022,26,62.1888888888889,"5. 55-70%"
"Kitgum District",2022,27,58.6285714285714,"5. 55-70%"
"Kitgum District",2022,28,54.53,"4. 40-55%"
"Kitgum District",2022,29,62.3166666666667,"5. 55-70%"
"Kitgum District",2022,32,58.8454545454545,"5. 55-70%"
"Kitgum District",2022,34,53.8111111111111,"4. 40-55%"
"Kitgum District",2022,36,51.3307692307692,"4. 40-55%"
"Kitgum District",2022,37,60.0454545454545,"5. 55-70%"
"Kitgum District",2022,38,61.53,"5. 55-70%"
"Kitgum District",2022,39,48.8583333333333,"4. 40-55%"
"Kitgum District",2022,4,36.8166666666667,"3. 25-40%"
"Kitgum District",2022,41,64.6818181818182,"5. 55-70%"
"Kitgum District",2022,42,60.0142857142857,"5. 55-70%"
"Kitgum District",2022,43,56.1545454545455,"5. 55-70%"
"Kitgum District",2022,44,52.625,"4. 40-55%"
"Kitgum District",2022,45,44.5666666666667,"4. 40-55%"
"Kitgum District",2022,47,51.2272727272727,"4. 40-55%"
"Kitgum District",2022,5,37.1666666666667,"3. 25-40%"
"Kitgum District",2022,50,50.24,"4. 40-55%"
"Kitgum District",2022,51,48.53,"4. 40-55%"
"Kitgum District",2022,7,28.0714285714286,"3. 25-40%"
"Kitgum District",2022,9,40.2111111111111,"4. 40-55%"
"Kamwenge District",2022,22,56.7,"5. 55-70%"
"Kamwenge District",2022,24,48.275,"4. 40-55%"
"Kamwenge District",2022,33,42.4222222222222,"4. 40-55%"
"Kamwenge District",2022,38,55.2090909090909,"5. 55-70%"
"Kamwenge District",2022,39,52.8888888888889,"4. 40-55%"
"Kamwenge District",2022,46,54.9,"4. 40-55%"
"Kamwenge District",2022,47,56.9333333333333,"5. 55-70%"
"Kamwenge District",2022,49,62.22,"5. 55-70%"
"Kamwenge District",2022,50,62.55,"5. 55-70%"
"Kamwenge District",2022,7,37.3285714285714,"3. 25-40%"
"Kamwenge District",2022,8,39.7571428571429,"3. 25-40%"
"Kiboga District",2022,10,42.2222222222222,"4. 40-55%"
"Kiboga District",2022,11,37.3375,"3. 25-40%"
"Kiboga District",2022,12,41.65,"4. 40-55%"
"Kiboga District",2022,13,30.625,"3. 25-40%"
"Kiboga District",2022,15,34.9,"3. 25-40%"
"Kiboga District",2022,16,44.78,"4. 40-55%"
"Kiboga District",2022,17,45.2,"4. 40-55%"
"Kiboga District",2022,18,50.48,"4. 40-55%"
"Kiboga District",2022,19,52.04,"4. 40-55%"
"Kiboga District",2022,20,53.0333333333333,"4. 40-55%"
"Kiboga District",2022,23,56.6833333333333,"5. 55-70%"
"Kiboga District",2022,24,54.4857142857143,"4. 40-55%"
"Kiboga District",2022,26,51.0857142857143,"4. 40-55%"
"Kiboga District",2022,27,58.8,"5. 55-70%"
"Kiboga District",2022,28,48.5444444444444,"4. 40-55%"
"Kiboga District",2022,29,54.3555555555556,"4. 40-55%"
"Kiboga District",2022,30,46.9833333333333,"4. 40-55%"
"Kiboga District",2022,31,42.9333333333333,"4. 40-55%"
"Kiboga District",2022,32,50.7428571428571,"4. 40-55%"
"Kiboga District",2022,33,50.1714285714286,"4. 40-55%"
"Kiboga District",2022,34,52.33,"4. 40-55%"
"Kiboga District",2022,35,51.4818181818182,"4. 40-55%"
"Kiboga District",2022,36,48.8727272727273,"4. 40-55%"
"Kiboga District",2022,37,46.58,"4. 40-55%"
"Kiboga District",2022,38,45.1636363636364,"4. 40-55%"
"Kiboga District",2022,5,50.3,"4. 40-55%"
"Kiboga District",2022,50,54.9416666666667,"4. 40-55%"
"Kiboga District",2022,6,45.4125,"4. 40-55%"
"Kiboga District",2022,7,32.6777777777778,"3. 25-40%"
"Kiboga District",2022,8,40.9,"4. 40-55%"
"Kiboga District",2022,9,37.82,"3. 25-40%"
"Bugiri District",2022,10,67.9333333333333,"5. 55-70%"
"Bugiri District",2022,11,52.35,"4. 40-55%"
"Bugiri District",2022,12,59.325,"5. 55-70%"
"Bugiri District",2022,13,53.05,"4. 40-55%"
"Bugiri District",2022,16,53.1333333333333,"4. 40-55%"
"Bugiri District",2022,19,59.6,"5. 55-70%"
"Bugiri District",2022,2,63.8,"5. 55-70%"
"Bugiri District",2022,21,59.2,"5. 55-70%"
"Bugiri District",2022,22,62.24,"5. 55-70%"
"Bugiri District",2022,23,54.45,"4. 40-55%"
"Bugiri District",2022,24,55.5666666666667,"5. 55-70%"
"Bugiri District",2022,25,49.7,"4. 40-55%"
"Bugiri District",2022,26,44.6,"4. 40-55%"
"Bugiri District",2022,27,61.76,"5. 55-70%"
"Bugiri District",2022,28,54.6666666666667,"4. 40-55%"
"Bugiri District",2022,29,64.6333333333333,"5. 55-70%"
"Bugiri District",2022,3,64.2,"5. 55-70%"
"Bugiri District",2022,30,49.28,"4. 40-55%"
"Bugiri District",2022,31,50.575,"4. 40-55%"
"Bugiri District",2022,32,42.55,"4. 40-55%"
"Bugiri District",2022,33,53.5333333333333,"4. 40-55%"
"Bugiri District",2022,34,53.4666666666667,"4. 40-55%"
"Bugiri District",2022,35,59.15,"5. 55-70%"
"Bugiri District",2022,36,58.075,"5. 55-70%"
"Bugiri District",2022,37,61.9,"5. 55-70%"
"Bugiri District",2022,38,50.025,"4. 40-55%"
"Bugiri District",2022,39,59.1,"5. 55-70%"
"Bugiri District",2022,40,55.5666666666667,"5. 55-70%"
"Bugiri District",2022,41,54.65,"4. 40-55%"
"Bugiri District",2022,42,48.2,"4. 40-55%"
"Bugiri District",2022,43,57.75,"5. 55-70%"
"Bugiri District",2022,44,43.7333333333333,"4. 40-55%"
"Bugiri District",2022,45,55.4,"5. 55-70%"
"Bugiri District",2022,46,46.0666666666667,"4. 40-55%"
"Bugiri District",2022,47,47.2,"4. 40-55%"
"Bugiri District",2022,48,51.2,"4. 40-55%"
"Bugiri District",2022,49,58.35,"5. 55-70%"
"Bugiri District",2022,5,68.9,"5. 55-70%"
"Bugiri District",2022,50,64.32,"5. 55-70%"
"Bugiri District",2022,51,56.85,"5. 55-70%"
"Bugiri District",2022,52,50.7,"4. 40-55%"
"Bugiri District",2022,6,65.78,"5. 55-70%"
"Bugiri District",2022,7,56.95,"5. 55-70%"
"Bugiri District",2022,8,64.8333333333333,"5. 55-70%"
"Bugiri District",2022,9,65.2333333333333,"5. 55-70%"
"Adjumani District",2022,13,40.4916666666667,"4. 40-55%"
"Adjumani District",2022,14,43.16,"4. 40-55%"
"Adjumani District",2022,18,58.4727272727273,"5. 55-70%"
"Adjumani District",2022,19,64.4363636363636,"5. 55-70%"
"Adjumani District",2022,21,69.7,"5. 55-70%"
"Adjumani District",2022,22,65.04,"5. 55-70%"
"Adjumani District",2022,23,66.0888888888889,"5. 55-70%"
"Adjumani District",2022,24,67.9625,"5. 55-70%"
"Adjumani District",2022,25,64.8375,"5. 55-70%"
"Adjumani District",2022,27,62.2,"5. 55-70%"
"Adjumani District",2022,28,71.7166666666667,"6. >70%"
"Adjumani District",2022,41,66.2285714285714,"5. 55-70%"
"Adjumani District",2022,47,58.1583333333333,"5. 55-70%"
"Adjumani District",2022,5,53.5461538461538,"4. 40-55%"
"Adjumani District",2022,51,59.9,"5. 55-70%"
"Arua City",2022,36,33.15,"3. 25-40%"
"Arua City",2022,38,43.0181818181818,"4. 40-55%"
"Arua City",2022,39,45.8416666666667,"4. 40-55%"
"Arua City",2022,40,39.93,"3. 25-40%"
"Arua City",2022,50,46.1375,"4. 40-55%"
"Arua City",2022,51,32.8333333333333,"3. 25-40%"
